WORD,IND_TF
ibm,0.19138755980861244
oled,0.06896551724137931
黎明,0.06220095693779904
驾驶,0.058355437665782495
watson,0.05741626794258373
穿戴,0.05305039787798409
智能家居,0.04774535809018567
汽车,0.04774535809018567
拉斯维加斯,0.041919967509804174
医疗,0.03827751196172249
vr,0.03713527851458886
爱立信,0.03713527851458886
芯片,0.03318188163923191
vive,0.03183023872679045
服装,0.03183023872679045
英特尔,0.03183023872679045
htc,0.026525198938992044
展出,0.026525198938992044
跨国企业,0.0215311004784689
三星,0.021220159151193633
无人驾驶,0.021220159151193633
电子展,0.021220159151193633
同创,0.019138755980861243
一年一度,0.015915119363395226
创新奖,0.015915119363395226
实验性,0.015915119363395226
松下,0.015915119363395226
电子,0.015915119363395226
电子产品,0.015915119363395226
第二代,0.015915119363395226
索尼,0.015915119363395226
高通,0.015915119363395226
人工智能,0.014874417778229029
计算机,0.014874417778229029
量子,0.012482073280621375
共同体,0.011961722488038277
hz,0.010610079575596816
万件,0.010610079575596816
主角,0.010610079575596816
传感器,0.010610079575596816
原型机,0.010610079575596816
参展商,0.010610079575596816
基站,0.010610079575596816
展览会,0.010610079575596816
康得,0.010610079575596816
拉开帷幕,0.010610079575596816
摄像头,0.010610079575596816
无线,0.010610079575596816
最广,0.010610079575596816
洗衣机,0.010610079575596816
消费类,0.010610079575596816
游戏,0.010610079575596816
移动用户,0.010610079575596816
第一代,0.010610079575596816
裸眼,0.010610079575596816
谷歌,0.010610079575596816
革命性,0.010610079575596816
情感,0.007697384285406063
方方面面,0.007697384285406063
智胜,0.007697384285406063
语音,0.007697384285406063
亿个,0.007177033492822967
诊疗,0.007177033492822967
adas,0.005305039787798408
analytics,0.005305039787798408
android,0.005305039787798408
digi,0.005305039787798408
fitbit,0.005305039787798408
gear,0.005305039787798408
gpp,0.005305039787798408
gps,0.005305039787798408
gqy,0.005305039787798408
hdr,0.005305039787798408
hololens,0.005305039787798408
ifa,0.005305039787798408
mobileye,0.005305039787798408
signature,0.005305039787798408
sq,0.005305039787798408
strategy,0.005305039787798408
tizen,0.005305039787798408
uber,0.005305039787798408
yunos,0.005305039787798408
一探,0.005305039787798408
万安,0.005305039787798408
三则,0.005305039787798408
上将,0.005305039787798408
上能,0.005305039787798408
专业人士,0.005305039787798408
两块,0.005305039787798408
中兴通讯,0.005305039787798408
丰田,0.005305039787798408
主流产品,0.005305039787798408
争相,0.005305039787798408
二代,0.005305039787798408
亚马逊,0.005305039787798408
令人惊叹,0.005305039787798408
会展中心,0.005305039787798408
体温,0.005305039787798408
光环,0.005305039787798408
光电,0.005305039787798408
克莱斯勒,0.005305039787798408
全系列,0.005305039787798408
其下,0.005305039787798408
分会,0.005305039787798408
加装,0.005305039787798408
助听器,0.005305039787798408
半导体,0.005305039787798408
卖点,0.005305039787798408
原型车,0.005305039787798408
厮杀,0.005305039787798408
发射器,0.005305039787798408
另一边,0.005305039787798408
可信度,0.005305039787798408
可知,0.005305039787798408
各式各样,0.005305039787798408
各种各样,0.005305039787798408
各项政策,0.005305039787798408
名叫,0.005305039787798408
君正,0.005305039787798408
四座,0.005305039787798408
四维,0.005305039787798408
固有,0.005305039787798408
图新,0.005305039787798408
堪称,0.005305039787798408
外场,0.005305039787798408
外设,0.005305039787798408
大促,0.005305039787798408
大厅,0.005305039787798408
大唐电信,0.005305039787798408
大展,0.005305039787798408
大放异彩,0.005305039787798408
头显,0.005305039787798408
头盔,0.005305039787798408
奋达,0.005305039787798408
奥迪,0.005305039787798408
安居,0.005305039787798408
宝马,0.005305039787798408
宴会厅,0.005305039787798408
容错过,0.005305039787798408
少有,0.005305039787798408
局限于,0.005305039787798408
展位,0.005305039787798408
展区,0.005305039787798408
展将,0.005305039787798408
展馆,0.005305039787798408
川大,0.005305039787798408
市场调研,0.005305039787798408
微软,0.005305039787798408
德克萨斯州,0.005305039787798408
恒温器,0.005305039787798408
恩智浦,0.005305039787798408
惠成,0.005305039787798408
感测,0.005305039787798408
或会,0.005305039787798408
手势,0.005305039787798408
手环,0.005305039787798408
手表,0.005305039787798408
投资总额,0.005305039787798408
改用,0.005305039787798408
数码,0.005305039787798408
无线网络,0.005305039787798408
暗部,0.005305039787798408
最想,0.005305039787798408
有线,0.005305039787798408
本田,0.005305039787798408
机和,0.005305039787798408
概念车,0.005305039787798408
模拟器,0.005305039787798408
正视,0.005305039787798408
气势,0.005305039787798408
水晶,0.005305039787798408
汉威,0.005305039787798408
汽车产业,0.005305039787798408
没错,0.005305039787798408
法拉第,0.005305039787798408
流传,0.005305039787798408
流畅,0.005305039787798408
海信,0.005305039787798408
液晶,0.005305039787798408
演示,0.005305039787798408
濮阳,0.005305039787798408
灯泡,0.005305039787798408
爆点,0.005305039787798408
特别之处,0.005305039787798408
玻璃,0.005305039787798408
瑞萨,0.005305039787798408
生日,0.005305039787798408
电冰箱,0.005305039787798408
电动车,0.005305039787798408
电灯,0.005305039787798408
电脑,0.005305039787798408
盛会,0.005305039787798408
盛宴,0.005305039787798408
硬件,0.005305039787798408
福特,0.005305039787798408
空气,0.005305039787798408
穿过,0.005305039787798408
突破性,0.005305039787798408
第一版,0.005305039787798408
等物,0.005305039787798408
系统集成,0.005305039787798408
组网,0.005305039787798408
翘首以盼,0.005305039787798408
耳目一新,0.005305039787798408
联发科,0.005305039787798408
良率,0.005305039787798408
芯片级,0.005305039787798408
花样,0.005305039787798408
荷尔蒙,0.005305039787798408
血压,0.005305039787798408
表现力,0.005305039787798408
视力,0.005305039787798408
视讯,0.005305039787798408
触控,0.005305039787798408
诟病,0.005305039787798408
贩售,0.005305039787798408
超薄,0.005305039787798408
越来越近,0.005305039787798408
身份验证,0.005305039787798408
车企,0.005305039787798408
软件系统,0.005305039787798408
门锁,0.005305039787798408
难以置信,0.005305039787798408
频段,0.005305039787798408
频谱,0.005305039787798408
飞利浦,0.005305039787798408
首秀,0.005305039787798408
驾驶舱,0.005305039787798408
高分辨率,0.005305039787798408
魔镜,0.005305039787798408
麦格纳,0.005305039787798408
动因,0.004784688995215311
医院,0.004784688995215311
大纲,0.004784688995215311
导游,0.004784688995215311
得主,0.004784688995215311
排序,0.004784688995215311
教育资源,0.004784688995215311
每秒,0.004784688995215311
没法,0.004784688995215311
点破,0.004784688995215311
眼光,0.004784688995215311
简史,0.004784688995215311
肿瘤,0.004784688995215311
讲述,0.004784688995215311
诺贝尔奖,0.004784688995215311
造福人类,0.004784688995215311
na,0.0023923444976076554
power,0.0023923444976076554
一本,0.0023923444976076554
一步到位,0.0023923444976076554
一群,0.0023923444976076554
一词,0.0023923444976076554
一颗,0.0023923444976076554
万倍,0.0023923444976076554
万分之一,0.0023923444976076554
万年,0.0023923444976076554
不遗余力,0.0023923444976076554
专著,0.0023923444976076554
中排,0.0023923444976076554
中枢神经,0.0023923444976076554
临床医学,0.0023923444976076554
临床实验,0.0023923444976076554
举世瞩目,0.0023923444976076554
云上,0.0023923444976076554
亚裔,0.0023923444976076554
作家,0.0023923444976076554
做过,0.0023923444976076554
共拓,0.0023923444976076554
内部结构,0.0023923444976076554
准确率,0.0023923444976076554
创造力,0.0023923444976076554
初级,0.0023923444976076554
到任,0.0023923444976076554
制药,0.0023923444976076554
加密,0.0023923444976076554
助教,0.0023923444976076554
区块,0.0023923444976076554
医学影像,0.0023923444976076554
十几年,0.0023923444976076554
卖力,0.0023923444976076554
参天大树,0.0023923444976076554
发芽,0.0023923444976076554
只谈,0.0023923444976076554
各个领域,0.0023923444976076554
启发,0.0023923444976076554
呼应,0.0023923444976076554
喜好,0.0023923444976076554
图灵奖,0.0023923444976076554
地平线,0.0023923444976076554
地理,0.0023923444976076554
地缘,0.0023923444976076554
场合,0.0023923444976076554
培训班,0.0023923444976076554
基本概念,0.0023923444976076554
基础架构,0.0023923444976076554
多份,0.0023923444976076554
大开,0.0023923444976076554
夺冠,0.0023923444976076554
奔波,0.0023923444976076554
套用,0.0023923444976076554
如火如荼,0.0023923444976076554
存储技术,0.0023923444976076554
学习效果,0.0023923444976076554
实战,0.0023923444976076554
工程院,0.0023923444976076554
已至,0.0023923444976076554
布置,0.0023923444976076554
并不认为,0.0023923444976076554
康奈尔大学,0.0023923444976076554
延展,0.0023923444976076554
开场,0.0023923444976076554
开篇,0.0023923444976076554
弯道,0.0023923444976076554
归因于,0.0023923444976076554
征服,0.0023923444976076554
很难说,0.0023923444976076554
惯常,0.0023923444976076554
感叹,0.0023923444976076554
战胜,0.0023923444976076554
所处,0.0023923444976076554
扛着,0.0023923444976076554
拉响,0.0023923444976076554
拔高,0.0023923444976076554
指令集,0.0023923444976076554
挣快,0.0023923444976076554
掌上,0.0023923444976076554
推动者,0.0023923444976076554
推理,0.0023923444976076554
推销,0.0023923444976076554
攻略,0.0023923444976076554
放置,0.0023923444976076554
教学资源,0.0023923444976076554
教室,0.0023923444976076554
教育领域,0.0023923444976076554
文献,0.0023923444976076554
新技能,0.0023923444976076554
旅游业,0.0023923444976076554
明珠,0.0023923444976076554
晶体管,0.0023923444976076554
望尘莫及,0.0023923444976076554
机票,0.0023923444976076554
根源,0.0023923444976076554
格式,0.0023923444976076554
注解,0.0023923444976076554
流露,0.0023923444976076554
涌现出,0.0023923444976076554
深蓝,0.0023923444976076554
游客,0.0023923444976076554
源代码,0.0023923444976076554
演化,0.0023923444976076554
物种,0.0023923444976076554
特长,0.0023923444976076554
班级,0.0023923444976076554
瓦尔,0.0023923444976076554
用时,0.0023923444976076554
电子商务,0.0023923444976076554
疑似,0.0023923444976076554
病历,0.0023923444976076554
病患,0.0023923444976076554
癌症,0.0023923444976076554
知识点,0.0023923444976076554
研究生,0.0023923444976076554
神经,0.0023923444976076554
神经科学,0.0023923444976076554
禀赋,0.0023923444976076554
租车,0.0023923444976076554
称之为,0.0023923444976076554
突触,0.0023923444976076554
第十九,0.0023923444976076554
第四个,0.0023923444976076554
类脑,0.0023923444976076554
精度,0.0023923444976076554
紧紧围绕,0.0023923444976076554
网球,0.0023923444976076554
网络空间,0.0023923444976076554
美誉,0.0023923444976076554
考点,0.0023923444976076554
考试,0.0023923444976076554
脑洞,0.0023923444976076554
自然语言,0.0023923444976076554
蔚然成风,0.0023923444976076554
薄弱,0.0023923444976076554
行程,0.0023923444976076554
表征,0.0023923444976076554
订票,0.0023923444976076554
订餐,0.0023923444976076554
谈论,0.0023923444976076554
超级计算机,0.0023923444976076554
超车,0.0023923444976076554
跨越式,0.0023923444976076554
路漫漫其修远兮,0.0023923444976076554
软件开发,0.0023923444976076554
辉瑞,0.0023923444976076554
这台,0.0023923444976076554
那场,0.0023923444976076554
量身,0.0023923444976076554
闪耀,0.0023923444976076554
雇佣,0.0023923444976076554
预见性,0.0023923444976076554
预言,0.0023923444976076554
领头羊,0.0023923444976076554
领导力,0.0023923444976076554
风投,0.0023923444976076554
餐饮,0.0023923444976076554
