WORD,IND_TF
中冶,0.08974358974358974
金属,0.04700854700854701
矿业,0.03418803418803419
配送,0.03418803418803419
阿里,0.03418803418803419
观察报,0.029914529914529916
工地,0.02564102564102564
文波,0.021367521367521368
国文,0.017094017094017096
钢铁,0.017094017094017096
大象,0.01282051282051282
身为,0.01282051282051282
除去,0.01282051282051282
再造,0.008547008547008548
几项,0.008547008547008548
包袱,0.008547008547008548
千亿元,0.008547008547008548
商票,0.008547008547008548
建设工程,0.008547008547008548
招采,0.008547008547008548
有余,0.008547008547008548
有色,0.008547008547008548
矿产资源,0.008547008547008548
背负着,0.008547008547008548
跳舞,0.008547008547008548
配比,0.008547008547008548
钢材,0.008547008547008548
一加,0.004273504273504274
一帆风顺,0.004273504273504274
一票否决,0.004273504273504274
三至,0.004273504273504274
主力军,0.004273504273504274
主战场,0.004273504273504274
互为,0.004273504273504274
产融,0.004273504273504274
从未有过,0.004273504273504274
会先,0.004273504273504274
党组书记,0.004273504273504274
八个,0.004273504273504274
共创,0.004273504273504274
关键问题,0.004273504273504274
冶炼,0.004273504273504274
冶金,0.004273504273504274
切断,0.004273504273504274
创新性,0.004273504273504274
功夫,0.004273504273504274
加工,0.004273504273504274
勘察,0.004273504273504274
千方百计,0.004273504273504274
协同工作,0.004273504273504274
占压,0.004273504273504274
压降,0.004273504273504274
反复研究,0.004273504273504274
发力点,0.004273504273504274
受邀,0.004273504273504274
吃螃蟹,0.004273504273504274
各项改革,0.004273504273504274
合作项目,0.004273504273504274
圈定,0.004273504273504274
地说,0.004273504273504274
型业务,0.004273504273504274
塑造出,0.004273504273504274
增进,0.004273504273504274
外派,0.004273504273504274
多亿元,0.004273504273504274
多渠道,0.004273504273504274
多角度,0.004273504273504274
好好,0.004273504273504274
委派,0.004273504273504274
定价权,0.004273504273504274
实实在在,0.004273504273504274
实效,0.004273504273504274
审时度势,0.004273504273504274
少不了,0.004273504273504274
工会,0.004273504273504274
工程建设,0.004273504273504274
工程部,0.004273504273504274
左边,0.004273504273504274
市场部,0.004273504273504274
干成,0.004273504273504274
广为,0.004273504273504274
延期付款,0.004273504273504274
建安,0.004273504273504274
开展业务,0.004273504273504274
打造出,0.004273504273504274
技改,0.004273504273504274
控制力,0.004273504273504274
推移,0.004273504273504274
操作性,0.004273504273504274
整条,0.004273504273504274
新格局,0.004273504273504274
新起点,0.004273504273504274
施工单位,0.004273504273504274
最新进展,0.004273504273504274
最能,0.004273504273504274
水泥,0.004273504273504274
求新,0.004273504273504274
物流配送,0.004273504273504274
现成,0.004273504273504274
盐湖,0.004273504273504274
矿山,0.004273504273504274
示范性,0.004273504273504274
空中楼阁,0.004273504273504274
竭尽全力,0.004273504273504274
篱笆,0.004273504273504274
经营规模,0.004273504273504274
绕开,0.004273504273504274
编写,0.004273504273504274
罚息,0.004273504273504274
职能部门,0.004273504273504274
良好基础,0.004273504273504274
行之有效,0.004273504273504274
设想,0.004273504273504274
试水,0.004273504273504274
越快越好,0.004273504273504274
金瑞,0.004273504273504274
铅锌,0.004273504273504274
长处,0.004273504273504274
阿里巴巴,0.004273504273504274
雅洁,0.004273504273504274
集中性,0.004273504273504274
项目前期,0.004273504273504274
顺利进行,0.004273504273504274
颇具,0.004273504273504274
风云变幻,0.004273504273504274
