WORD,IND_TF
煤炭,0.10810810810810811
煤层气,0.0945945945945946
煤矿,0.05405405405405406
减亏,0.04054054054054054
勘查,0.02702702702702703
原煤,0.02702702702702703
开发利用,0.02702702702702703
煤价,0.02702702702702703
瓦斯,0.02702702702702703
自产,0.02702702702702703
一矿,0.013513513513513514
上升幅度,0.013513513513513514
丰城,0.013513513513513514
价齐,0.013513513513513514
价齐升,0.013513513513513514
元至,0.013513513513513514
国际石油,0.013513513513513514
地质,0.013513513513513514
妥善解决,0.013513513513513514
年拟,0.013513513513513514
开元,0.013513513513513514
微增,0.013513513513513514
微幅,0.013513513513513514
微降,0.013513513513513514
抽采,0.013513513513513514
时序,0.013513513513513514
李俊,0.013513513513513514
油价,0.013513513513513514
清洁,0.013513513513513514
温室,0.013513513513513514
煤炭工业,0.013513513513513514
煤矿安全,0.013513513513513514
煤量,0.013513513513513514
王强,0.013513513513513514
王鹤涛,0.013513513513513514
矿业权,0.013513513513513514
矿井,0.013513513513513514
矿区,0.013513513513513514
简评,0.013513513513513514
能源,0.013513513513513514
能源供应,0.013513513513513514
见涨,0.013513513513513514
贸易规模,0.013513513513513514
重叠,0.013513513513513514
首现,0.013513513513513514
