WORD,IND_TF
华媒,0.15384615384615385
万丰,0.007692307692307693
上以,0.007692307692307693
五次,0.007692307692307693
产业资本,0.007692307692307693
产险,0.007692307692307693
内讧,0.007692307692307693
再次出现,0.007692307692307693
几无,0.007692307692307693
刘益谦,0.007692307692307693
化为,0.007692307692307693
华润,0.007692307692307693
去向,0.007692307692307693
受累,0.007692307692307693
变卖,0.007692307692307693
吻合,0.007692307692307693
四天,0.007692307692307693
多天,0.007692307692307693
大剧,0.007692307692307693
天江,0.007692307692307693
天辰,0.007692307692307693
奥威,0.007692307692307693
宫斗,0.007692307692307693
差钱,0.007692307692307693
成谜,0.007692307692307693
扫地出门,0.007692307692307693
持续时间,0.007692307692307693
换届,0.007692307692307693
换届选举,0.007692307692307693
掌门人,0.007692307692307693
接二连三,0.007692307692307693
放到,0.007692307692307693
斗争,0.007692307692307693
方唱,0.007692307692307693
未曾,0.007692307692307693
武昌鱼,0.007692307692307693
永新,0.007692307692307693
注意力,0.007692307692307693
火药味,0.007692307692307693
炮轰,0.007692307692307693
热闹非凡,0.007692307692307693
独董,0.007692307692307693
社科院,0.007692307692307693
纷争,0.007692307692307693
结局,0.007692307692307693
股约,0.007692307692307693
胜算,0.007692307692307693
药业,0.007692307692307693
萎靡,0.007692307692307693
超期服役,0.007692307692307693
较量,0.007692307692307693
达尔,0.007692307692307693
连降,0.007692307692307693
郭伟莹,0.007692307692307693
银星,0.007692307692307693
间断,0.007692307692307693
