INDUSTRY,HEAT
综合,0.003248910675852623
商贸零售,0.0026487082156126628
医药,0.0023088202736804052
电力及公用事业,0.0015749443017761787
有色金属,0.0015678802337224032
建材,0.0014869126832364645
电子,0.0014563389508092618
国防军工,0.0013179765176624817
建筑,0.0012190578725995078
交通运输,0.0011098835365030066
农林牧渔,0.0011011134845988987
房地产,0.0010402137929816475
石油石化,0.0009857192979604234
食品饮料,0.0009582121880430767
通信,0.0009558389929169307
家电,0.0009149023926529617
银行,0.0004956768779937589
基础化工,0.00028646538998907236
轻工制造,0.0002734570084686349
电力设备及新能源,0.0002280373692820284
机械,0.00022711422513745143
纺织服装,0.0002167517429748049
计算机,0.00020056009989592396
煤炭,0.00014616294111066311
消费者服务,0.00014041938281496316
nan,0.00011819060495436672
传媒,9.014098691868466e-05
汽车,8.64503366992022e-05
钢铁,8.093439736703604e-05
非银行金融,7.280153311296015e-05
